,price,vehicleType,yearOfRegistration,gearbox,powerPS,kilometer,fuelType,brand,notRepairedDamage
30902,4950,station wagon,2008,automatic,140,150000,diesel,skoda,no
30903,1199,small car,1997,manual,60,150000,petrol,seat,no
30904,2199,coupe,2018,manual,90,150000,petrol,chevrolet,no
30905,27500,suv,2013,automatic,190,60000,diesel,toyota,yes
30906,5200,limousine,2003,manual,143,150000,petrol,mercedes_benz,no
30907,58900,suv,2013,automatic,245,40000,diesel,porsche,no
30908,15800,bus,2005,automatic,174,150000,diesel,volkswagen,no
30909,2600,limousine,1999,manual,105,125000,petrol,bmw,no
30910,5800,suv,2006,automatic,163,150000,diesel,hyundai,no
30911,670,limousine,1993,manual,90,150000,petrol,audi,no
30912,999,bus,2000,manual,101,150000,petrol,mazda,no
30913,1390,limousine,1994,manual,90,150000,petrol,audi,no
30914,2950,bus,1991,manual,60,150000,diesel,volkswagen,no
30915,6990,bus,2007,manual,150,150000,diesel,opel,no
30916,7599,small car,2010,manual,82,40000,petrol,ford,no
30917,500,small car,1997,manual,54,150000,petrol,peugeot,no
30918,2450,limousine,2007,manual,98,150000,petrol,nissan,no
30919,9999,suv,2005,automatic,250,150000,diesel,mercedes_benz,no
30920,1450,small car,1998,manual,60,150000,petrol,volkswagen,no
30921,7950,limousine,2008,manual,147,90000,petrol,mazda,no
30922,3980,station wagon,2003,automatic,163,150000,diesel,audi,no
30923,2500,coupe,2018,manual,103,150000,petrol,fiat,no
30924,8900,limousine,2009,manual,110,150000,diesel,volkswagen,no
30925,1600,small car,2009,manual,75,125000,petrol,peugeot,yes
30926,2250,small car,1999,manual,115,150000,petrol,volkswagen,no
30927,900,limousine,2000,manual,125,150000,petrol,opel,no
30928,300,small car,1995,manual,55,5000,petrol,volkswagen,no
30929,7600,station wagon,2008,manual,140,150000,diesel,audi,no
30930,7750,cabrio,2008,manual,120,70000,petrol,peugeot,no
30931,1399,bus,1999,manual,116,150000,petrol,volkswagen,no
30932,22000,limousine,2002,automatic,272,40000,petrol,bmw,no
30933,1750,limousine,1999,manual,120,150000,petrol,bmw,no
30934,500,small car,2000,manual,80,150000,petrol,fiat,no
30935,1500,limousine,1998,manual,101,150000,petrol,volkswagen,no
30936,550,limousine,1995,manual,71,125000,petrol,opel,yes
30937,650,limousine,1997,manual,136,150000,petrol,mercedes_benz,no
30938,1350,limousine,2000,manual,75,150000,petrol,volkswagen,no
30939,7990,station wagon,2004,automatic,177,150000,lpg,mercedes_benz,no
30940,1200,coupe,2000,manual,154,150000,petrol,fiat,yes
30941,8700,limousine,2008,manual,143,150000,diesel,audi,no
30942,5800,limousine,2007,automatic,204,150000,diesel,peugeot,no
30943,10700,small car,2005,automatic,150,80000,petrol,bmw,no
30944,500,small car,1997,manual,60,150000,petrol,volkswagen,no
30945,1600,limousine,2002,manual,118,150000,petrol,bmw,yes
30946,27900,bus,2011,automatic,224,150000,diesel,mercedes_benz,no
30947,6250,small car,2011,manual,68,80000,petrol,citroen,no
30948,1300,coupe,2005,manual,136,150000,petrol,ford,no
30949,4950,small car,2011,manual,75,30000,petrol,renault,no
30950,2800,bus,1999,manual,143,150000,petrol,mercedes_benz,no
30951,29750,bus,2014,manual,114,30000,diesel,opel,no
30952,5400,coupe,2017,manual,160,150000,petrol,opel,yes
30953,5300,bus,2005,manual,105,150000,diesel,volkswagen,no
30954,14990,station wagon,2005,automatic,334,125000,petrol,audi,no
30955,500,small car,1998,manual,58,150000,petrol,renault,no
30956,10800,bus,2011,manual,120,50000,petrol,citroen,no
30957,5999,limousine,2006,manual,105,150000,diesel,audi,no
30958,4000,limousine,2008,manual,73,30000,petrol,citroen,no
30959,5999,small car,2010,automatic,80,50000,petrol,opel,no
30960,5600,coupe,1992,manual,116,150000,petrol,opel,no
30961,500,station wagon,1998,manual,140,150000,petrol,opel,no
30962,4850,station wagon,2008,manual,101,150000,petrol,opel,no
30963,599,small car,2001,manual,60,150000,petrol,fiat,no
30964,5600,coupe,2003,manual,179,150000,petrol,audi,yes
30965,300,small car,1996,manual,55,150000,petrol,ford,yes
30966,6500,bus,2011,manual,75,90000,diesel,peugeot,no
30967,600,limousine,1999,manual,88,150000,petrol,peugeot,yes
30968,1200,station wagon,1999,manual,64,150000,diesel,volkswagen,no
30969,1999,cabrio,1992,manual,98,150000,petrol,volkswagen,no
30970,3200,small car,1995,manual,102,125000,petrol,bmw,no
30971,19900,suv,2012,automatic,197,125000,diesel,hyundai,no
30972,16500,suv,2006,automatic,306,150000,petrol,mercedes_benz,no
30973,13350,limousine,2011,manual,122,50000,petrol,volkswagen,no
30974,2000,station wagon,2001,manual,101,150000,petrol,opel,no
30975,4400,limousine,2006,manual,140,150000,diesel,audi,no
30976,7450,limousine,2003,automatic,218,150000,diesel,bmw,no
30977,850,limousine,1993,automatic,122,150000,petrol,mercedes_benz,no
30978,950,small car,1994,manual,90,125000,diesel,volkswagen,no
30979,1100,bus,1999,manual,116,150000,petrol,opel,no
30980,400,coupe,2017,manual,45,150000,petrol,volkswagen,no
30981,1900,small car,2005,manual,69,150000,diesel,volkswagen,no
30982,350,small car,2003,manual,70,150000,petrol,fiat,yes
30983,7200,bus,2007,manual,105,125000,diesel,volkswagen,no
30984,980,small car,2000,automatic,60,125000,petrol,nissan,no
30985,1450,small car,2000,manual,75,125000,petrol,renault,no
30986,5800,coupe,2016,manual,140,150000,petrol,volkswagen,no
30987,8999,bus,1987,manual,69,150000,diesel,volkswagen,no
30988,1990,bus,2001,manual,116,150000,diesel,seat,no
30989,5800,limousine,2002,automatic,170,150000,petrol,volkswagen,no
30990,5290,station wagon,2003,manual,131,150000,diesel,audi,no
30991,2500,limousine,2003,manual,90,100000,petrol,honda,no
30992,2000,coupe,2016,manual,115,150000,petrol,volkswagen,no
30993,2999,cabrio,2001,manual,140,20000,petrol,toyota,no
30994,1400,small car,2000,manual,60,150000,petrol,seat,no
30995,6380,limousine,2005,automatic,140,150000,diesel,volkswagen,no
30996,900,small car,2001,manual,60,150000,petrol,volkswagen,yes
30997,2000,coupe,2018,manual,60,125000,petrol,volkswagen,no
30998,1900,limousine,1997,automatic,136,150000,petrol,mercedes_benz,no
30999,3750,station wagon,2002,manual,101,125000,diesel,volkswagen,no
31000,499,small car,1990,manual,70,150000,petrol,volkswagen,no
31001,5990,coupe,2001,manual,179,150000,petrol,audi,no
31002,6900,limousine,2005,manual,150,150000,petrol,bmw,no
31003,1000,small car,2001,manual,65,150000,diesel,renault,no
31004,3500,small car,2008,manual,54,70000,petrol,volkswagen,no
31005,9999,limousine,2006,automatic,150,100000,petrol,bmw,no
31006,2000,limousine,2005,manual,230,150000,petrol,ford,yes
31007,16500,station wagon,2004,automatic,192,150000,petrol,bmw,no
31008,755,limousine,1997,automatic,116,150000,petrol,mitsubishi,no
31009,8700,limousine,2008,manual,140,125000,diesel,volkswagen,no
31010,999,coupe,2016,manual,90,150000,petrol,mercedes_benz,no
31011,1700,coupe,2016,manual,115,150000,petrol,mercedes_benz,no
31012,31500,bus,2013,automatic,200,30000,diesel,ford,no
31013,9000,station wagon,2004,automatic,192,150000,petrol,bmw,no
31014,1299,bus,2003,manual,95,150000,petrol,renault,no
31015,18650,station wagon,2011,manual,170,90000,diesel,volkswagen,no
31016,750,limousine,1992,automatic,90,150000,petrol,volkswagen,no
31017,480,small car,1999,manual,60,150000,petrol,volkswagen,no
31018,1850,limousine,1999,manual,101,150000,petrol,volkswagen,no
31019,1900,station wagon,2000,automatic,131,150000,diesel,volkswagen,no
31020,2850,limousine,2004,automatic,150,150000,diesel,bmw,no
31021,11500,bus,2007,manual,131,20000,diesel,volkswagen,no
31022,500,limousine,1996,manual,136,150000,petrol,mercedes_benz,yes
31023,300,station wagon,1995,manual,115,20000,petrol,opel,yes
31024,7450,limousine,2010,manual,101,90000,petrol,ford,no
31025,3500,limousine,2006,manual,105,150000,diesel,volkswagen,no
31026,7850,suv,2007,manual,150,125000,diesel,opel,no
31027,2100,small car,2003,manual,55,125000,petrol,volkswagen,no
31028,7000,station wagon,2006,automatic,163,150000,petrol,bmw,no
31029,20000,limousine,2011,automatic,265,50000,diesel,mercedes_benz,no
31030,349,small car,1994,manual,45,125000,petrol,volkswagen,no
31031,1600,station wagon,1998,manual,193,150000,petrol,audi,no
31032,999,station wagon,1999,manual,122,150000,petrol,volvo,no
31033,1499,small car,1997,manual,60,150000,petrol,volkswagen,no
31034,13990,station wagon,2006,automatic,232,150000,diesel,audi,no
31035,4400,small car,2007,manual,75,150000,diesel,opel,no
31036,2900,limousine,2002,manual,130,150000,diesel,audi,no
31037,11900,cabrio,2006,automatic,256,125000,petrol,audi,no
31038,1500,small car,2005,manual,75,125000,petrol,seat,yes
31039,5199,small car,2009,manual,60,125000,petrol,ford,no
31040,37900,station wagon,2013,automatic,184,60000,diesel,bmw,yes
31041,2200,limousine,2000,manual,136,150000,diesel,bmw,yes
31042,1800,bus,2006,automatic,86,150000,diesel,renault,no
31043,1650,small car,2001,automatic,60,90000,petrol,nissan,no
31044,9500,bus,2007,automatic,116,150000,diesel,mercedes_benz,no
31045,1500,station wagon,2000,manual,150,150000,petrol,volkswagen,no
31046,2350,station wagon,2003,manual,109,150000,petrol,peugeot,no
31047,4500,coupe,2017,automatic,179,150000,diesel,audi,no
31048,1600,station wagon,2002,manual,116,150000,diesel,ford,no
31049,500,small car,1996,manual,75,150000,petrol,opel,no
31050,999,small car,1991,manual,45,60000,petrol,fiat,no
31051,10990,limousine,2006,manual,232,150000,diesel,audi,no
31052,950,limousine,1998,manual,125,150000,petrol,mitsubishi,no
31053,3200,station wagon,2005,manual,131,150000,diesel,renault,no
31054,5950,station wagon,2006,manual,177,150000,diesel,toyota,no
31055,19300,cabrio,2013,manual,111,40000,diesel,mini,no
31056,11900,limousine,2008,manual,177,100000,diesel,bmw,no
31057,37800,limousine,2012,automatic,265,50000,diesel,mercedes_benz,no
31058,1500,limousine,1995,manual,71,80000,petrol,opel,no
31059,1499,small car,2001,manual,75,150000,petrol,opel,no
31060,14400,limousine,2010,manual,260,125000,petrol,ford,no
31061,2499,cabrio,1995,manual,90,150000,petrol,volkswagen,no
31062,650,station wagon,1998,manual,90,150000,diesel,volkswagen,no
31063,990,small car,2000,manual,50,150000,petrol,volkswagen,no
31064,2000,coupe,2004,manual,75,150000,petrol,volkswagen,no
31065,350,station wagon,1997,automatic,147,150000,petrol,ford,yes
31066,850,small car,1997,manual,45,80000,petrol,peugeot,no
31067,3190,limousine,2002,manual,105,150000,petrol,volkswagen,no
31068,1500,station wagon,2001,automatic,207,150000,petrol,renault,no
31069,1399,small car,2002,manual,60,150000,petrol,peugeot,no
31070,4100,limousine,2006,manual,122,150000,petrol,opel,no
31071,8750,limousine,2009,manual,105,90000,petrol,mazda,no
31072,9350,limousine,2005,automatic,163,150000,diesel,bmw,no
31073,7500,station wagon,2009,automatic,140,150000,diesel,volkswagen,no
31074,3500,small car,2010,manual,68,60000,petrol,citroen,no
31075,6500,limousine,2006,automatic,313,150000,diesel,volkswagen,no
31076,3500,bus,1997,automatic,170,150000,petrol,volkswagen,yes
31077,299,station wagon,1999,manual,110,150000,petrol,ford,no
31078,17800,limousine,2011,manual,143,50000,diesel,bmw,no
31079,7500,small car,2011,manual,60,70000,petrol,seat,no
31080,990,small car,1996,manual,45,90000,petrol,opel,no
31081,49000,suv,1981,automatic,122,150000,diesel,mercedes_benz,no
31082,9750,station wagon,2009,automatic,190,150000,diesel,audi,no
31083,2650,station wagon,2008,manual,110,150000,diesel,opel,no
31084,12900,bus,2012,manual,114,150000,diesel,opel,no
31085,2250,small car,2004,manual,101,150000,diesel,renault,no
31086,12850,station wagon,2007,automatic,170,80000,petrol,bmw,no
31087,3600,coupe,2016,manual,101,150000,petrol,volkswagen,no
31088,6500,bus,2006,manual,140,125000,lpg,opel,no
31089,500,limousine,1991,manual,115,150000,petrol,audi,yes
31090,4700,station wagon,2004,automatic,163,150000,diesel,volvo,no
31091,980,small car,1998,manual,54,90000,petrol,skoda,no
31092,4900,coupe,1980,manual,115,60000,petrol,citroen,no
31093,1100,limousine,2001,automatic,147,150000,petrol,opel,no
31094,9300,limousine,2010,manual,122,90000,petrol,volkswagen,no
31095,1480,station wagon,1999,manual,132,150000,petrol,peugeot,no
31096,950,coupe,2000,manual,105,150000,petrol,volkswagen,no
31097,5500,small car,2009,manual,69,80000,petrol,fiat,no
31098,1000,limousine,1996,manual,115,150000,petrol,opel,no
31099,7900,limousine,2009,manual,116,100000,petrol,opel,no
31100,3499,station wagon,2005,automatic,125,150000,petrol,opel,no
31101,2350,station wagon,2005,manual,110,150000,diesel,skoda,yes
31102,1550,station wagon,2003,automatic,170,150000,petrol,ford,no
31103,2500,bus,2003,manual,101,150000,petrol,opel,no
31104,6000,limousine,2002,manual,170,100000,petrol,bmw,no
31105,2850,limousine,2000,manual,150,150000,petrol,bmw,no
31106,1800,coupe,2018,manual,54,150000,petrol,opel,no
31107,3500,coupe,2006,manual,65,100000,petrol,nissan,no
31108,17000,cabrio,2004,manual,163,20000,petrol,mercedes_benz,no
31109,900,small car,2004,manual,69,150000,petrol,ford,no
31110,1500,small car,2002,manual,75,150000,petrol,peugeot,no
31111,1900,coupe,2016,manual,26,30000,petrol,trabant,no
31112,3600,station wagon,2004,automatic,131,150000,diesel,ford,no
31113,5899,cabrio,2000,manual,125,150000,petrol,audi,no
31114,7990,limousine,2008,manual,122,90000,petrol,volkswagen,no
31115,323,cabrio,2015,automatic,179,5000,petrol,audi,no
31116,9500,limousine,2007,manual,184,20000,petrol,mercedes_benz,no
31117,699,station wagon,1998,manual,102,150000,petrol,bmw,no
31118,1250,limousine,1999,manual,90,150000,diesel,volkswagen,yes
31119,700,coupe,2017,manual,101,150000,petrol,bmw,yes
31120,1,bus,2001,automatic,145,150000,petrol,ford,no
31121,4890,station wagon,2009,automatic,105,150000,diesel,volkswagen,no
31122,1799,limousine,2001,automatic,101,150000,petrol,opel,no
31123,5900,coupe,2013,automatic,75,50000,petrol,renault,no
31124,2450,station wagon,1999,manual,90,150000,diesel,volkswagen,no
31125,7999,station wagon,2007,manual,140,150000,diesel,volkswagen,no
31126,5990,limousine,2004,manual,225,150000,petrol,seat,no
31127,7200,suv,2002,manual,122,150000,diesel,land_rover,yes
31128,1200,limousine,2000,manual,75,150000,petrol,volkswagen,no
31129,550,small car,1999,manual,55,150000,petrol,volkswagen,no
31130,9300,small car,2011,manual,86,90000,petrol,volkswagen,no
31131,1100,small car,2000,manual,116,150000,petrol,volkswagen,no
31132,1000,small car,1996,manual,45,150000,petrol,volkswagen,no
31133,1450,station wagon,1999,manual,75,150000,petrol,opel,no
31134,760,limousine,1997,manual,122,150000,petrol,mercedes_benz,no
31135,2200,small car,2007,manual,68,125000,petrol,peugeot,no
31136,2500,limousine,1998,manual,193,150000,petrol,audi,no
31137,850,small car,2000,manual,88,150000,lpg,peugeot,no
31138,3600,station wagon,2004,manual,102,150000,petrol,skoda,yes
31139,1950,limousine,2004,automatic,131,150000,diesel,rover,no
31140,1790,small car,2004,manual,65,150000,petrol,kia,no
31141,550,small car,1995,manual,45,150000,petrol,seat,no
31142,1200,bus,1998,automatic,189,100000,petrol,chevrolet,yes
31143,2650,station wagon,1998,automatic,163,150000,diesel,audi,no
31144,1100,small car,2001,manual,60,150000,petrol,volkswagen,no
31145,3100,limousine,2006,manual,109,150000,diesel,mercedes_benz,no
31146,800,bus,2000,manual,75,150000,petrol,citroen,no
31147,2500,limousine,2001,manual,116,150000,diesel,bmw,no
31148,6099,small car,2009,manual,95,125000,petrol,alfa_romeo,no
31149,1850,small car,2001,manual,64,150000,petrol,volkswagen,no
31150,2800,limousine,2006,manual,105,150000,diesel,seat,yes
31151,11990,station wagon,2008,manual,170,150000,diesel,audi,no
31152,1750,limousine,1997,automatic,129,150000,diesel,mercedes_benz,no
31153,3950,bus,2006,automatic,136,90000,petrol,citroen,no
31154,10490,bus,2010,automatic,105,90000,diesel,volkswagen,no
31155,10999,limousine,2010,automatic,160,125000,petrol,volkswagen,no
31156,1200,small car,2002,manual,60,150000,petrol,fiat,no
31157,1450,small car,2000,manual,86,150000,petrol,toyota,no
31158,1299,coupe,2016,manual,80,150000,petrol,ford,no
31159,3999,small car,2009,automatic,71,70000,petrol,smart,no
31160,19999,limousine,2001,automatic,306,100000,petrol,mercedes_benz,yes
31161,5300,cabrio,2007,automatic,71,80000,petrol,smart,no
31162,6950,limousine,2001,manual,231,150000,petrol,bmw,no
31163,130,small car,1994,manual,45,150000,petrol,peugeot,no
31164,2200,limousine,2003,automatic,95,150000,diesel,mercedes_benz,no
31165,9999,bus,2007,automatic,140,150000,diesel,volkswagen,no
31166,550,coupe,1995,manual,90,150000,petrol,volkswagen,yes
31167,5000,coupe,2002,manual,170,100000,petrol,bmw,no
31168,2800,coupe,2017,manual,75,150000,petrol,seat,no
31169,2900,small car,2007,manual,75,80000,petrol,renault,no
31170,2500,small car,2003,manual,55,80000,petrol,renault,no
31171,1500,station wagon,1988,manual,129,150000,petrol,bmw,no
31172,8850,limousine,2007,manual,129,90000,petrol,bmw,no
31173,2800,limousine,2004,manual,135,150000,diesel,peugeot,no
31174,1175,limousine,2000,automatic,85,150000,petrol,opel,no
31175,2100,small car,2003,manual,54,150000,petrol,volkswagen,no
31176,8790,limousine,2009,manual,143,80000,petrol,bmw,no
31177,3900,suv,2002,manual,114,90000,petrol,mitsubishi,no
31178,1299,small car,2000,manual,60,100000,petrol,fiat,no
31179,27990,station wagon,2014,manual,190,70000,diesel,audi,no
31180,9400,limousine,2009,manual,105,125000,diesel,volkswagen,no
31181,950,limousine,1997,manual,75,150000,petrol,volkswagen,no
31182,1800,station wagon,1999,automatic,110,150000,diesel,audi,no
31183,19999,station wagon,2010,automatic,190,150000,diesel,audi,no
31184,9000,station wagon,2006,automatic,232,150000,diesel,audi,no
31185,8990,limousine,2005,manual,224,150000,diesel,audi,no
31186,3800,station wagon,2007,manual,116,150000,petrol,opel,no
31187,6500,bus,2007,manual,109,150000,diesel,volkswagen,no
31188,4250,limousine,1997,automatic,193,150000,petrol,bmw,no
31189,500,small car,2001,manual,60,150000,petrol,volkswagen,yes
31190,2000,small car,2003,manual,70,150000,diesel,fiat,no
31191,16880,limousine,2006,manual,258,150000,petrol,bmw,no
31192,2650,small car,2006,manual,61,125000,petrol,smart,no
31193,16299,coupe,2010,manual,156,60000,petrol,peugeot,no
31194,14900,station wagon,2013,manual,140,125000,diesel,audi,no
31195,19000,station wagon,2009,automatic,235,150000,diesel,bmw,no
31196,5900,suv,2004,manual,140,150000,diesel,kia,no
31197,650,cabrio,1998,manual,90,150000,petrol,renault,no
31198,1399,limousine,1999,automatic,101,150000,petrol,volkswagen,no
31199,2900,cabrio,1989,automatic,97,150000,petrol,chrysler,no
31200,650,small car,2000,manual,50,150000,petrol,volkswagen,no
31201,4000,bus,2005,manual,116,150000,diesel,ford,no
31202,500,small car,1995,manual,45,150000,petrol,opel,no
31203,6000,limousine,1995,manual,150,150000,petrol,audi,yes
31204,1299,station wagon,1988,manual,105,150000,petrol,mercedes_benz,no
31205,1999,station wagon,2001,manual,109,150000,petrol,volvo,no
31206,11500,limousine,2009,manual,179,150000,petrol,audi,no
31207,99,coupe,2000,manual,130,150000,petrol,ford,yes
31208,1600,station wagon,1990,manual,90,150000,petrol,volkswagen,no
31209,24900,limousine,2015,automatic,136,10000,petrol,bmw,yes
31210,10950,suv,2006,automatic,218,150000,diesel,bmw,no
31211,3800,station wagon,2001,manual,231,150000,petrol,bmw,no
31212,7800,limousine,2006,automatic,104,150000,diesel,volkswagen,no
31213,1750,small car,2000,manual,65,150000,petrol,volkswagen,no
31214,1850,limousine,1998,manual,150,150000,petrol,volkswagen,no
31215,5499,small car,2011,manual,77,50000,petrol,fiat,no
31216,700,station wagon,1998,manual,165,150000,petrol,audi,no
31217,8699,limousine,2006,automatic,129,100000,petrol,bmw,no
31218,5200,small car,2012,manual,69,40000,petrol,fiat,no
31219,24390,cabrio,2012,manual,143,30000,diesel,bmw,no
31220,5350,cabrio,1997,manual,121,150000,petrol,bmw,no
31221,3000,station wagon,2002,manual,101,150000,diesel,volkswagen,no
31222,28200,suv,2011,automatic,239,100000,diesel,volkswagen,no
31223,2800,limousine,1999,automatic,101,90000,petrol,audi,no
31224,9200,small car,2015,manual,60,5000,petrol,volkswagen,no
31225,1299,station wagon,1998,manual,79,150000,petrol,volkswagen,no
31226,4200,bus,2003,manual,101,90000,petrol,opel,no
31227,1500,limousine,2001,manual,116,150000,petrol,ford,no
31228,3300,limousine,2004,manual,140,150000,diesel,audi,yes
31229,4200,coupe,2003,manual,231,90000,petrol,mazda,no
31230,7000,small car,2007,manual,115,50000,petrol,volkswagen,no
31231,1500,limousine,1999,manual,101,150000,petrol,volkswagen,no
31232,1900,cabrio,1999,manual,75,150000,petrol,opel,no
31233,1200,limousine,1999,manual,75,150000,petrol,volkswagen,no
31234,1990,coupe,2018,manual,75,150000,petrol,opel,no
31235,5500,suv,2006,automatic,273,150000,petrol,chevrolet,no
31236,600,limousine,1998,manual,75,150000,petrol,volkswagen,yes
31237,350,small car,1995,manual,54,150000,petrol,fiat,yes
31238,800,small car,2003,manual,64,150000,petrol,seat,yes
31239,5799,suv,2006,manual,150,125000,petrol,mazda,no
31240,950,small car,2004,manual,69,150000,diesel,opel,yes
31241,16500,bus,2012,manual,170,80000,diesel,fiat,no
31242,2999,coupe,2018,manual,125,150000,petrol,volkswagen,no
31243,15999,suv,2006,automatic,224,150000,diesel,mercedes_benz,no
31244,1490,station wagon,2006,manual,125,150000,petrol,ford,no
31245,1600,limousine,1997,manual,116,150000,petrol,honda,no
31246,950,limousine,1995,manual,60,150000,petrol,opel,no
31247,5000,small car,2006,manual,80,100000,petrol,volkswagen,no
31248,24999,station wagon,2011,automatic,204,70000,diesel,bmw,no
31249,3300,small car,2006,automatic,41,125000,diesel,smart,no
31250,9099,coupe,2005,automatic,200,150000,petrol,volkswagen,no
31251,3500,cabrio,1995,manual,90,150000,diesel,volkswagen,no
31252,1190,limousine,1996,automatic,136,150000,petrol,mercedes_benz,no
31253,1000,station wagon,1999,manual,135,150000,petrol,opel,no
31254,2799,station wagon,1997,manual,170,150000,petrol,bmw,no
31255,990,station wagon,2001,automatic,101,150000,petrol,ford,no
31256,2100,limousine,2002,manual,107,125000,petrol,daihatsu,no
31257,5300,small car,2008,manual,90,70000,diesel,fiat,no
31258,20500,limousine,2007,automatic,445,125000,petrol,bmw,no
31259,16799,limousine,2011,automatic,211,100000,petrol,volkswagen,no
31260,17000,limousine,2006,automatic,349,125000,petrol,audi,no
31261,2799,cabrio,2000,manual,110,125000,petrol,mazda,no
31262,9900,small car,2010,manual,110,40000,petrol,mercedes_benz,no
31263,1200,limousine,1999,manual,125,150000,petrol,mercedes_benz,no
31264,4800,limousine,2004,manual,143,150000,petrol,bmw,no
31265,1090,bus,1998,manual,60,150000,petrol,opel,no
31266,7300,limousine,2006,manual,170,150000,petrol,volkswagen,no
31267,4600,limousine,2004,manual,116,150000,petrol,mercedes_benz,no
31268,600,limousine,1994,manual,75,70000,petrol,ford,yes
31269,650,small car,1999,manual,75,125000,petrol,daewoo,no
31270,12950,limousine,2013,manual,102,40000,petrol,bmw,no
31271,3500,small car,2004,manual,90,150000,petrol,mini,no
31272,3000,station wagon,2003,manual,84,125000,petrol,opel,no
31273,8790,coupe,2009,manual,143,80000,petrol,bmw,no
31274,6350,station wagon,2005,automatic,177,150000,diesel,bmw,no
31275,4444,suv,1999,automatic,218,150000,petrol,mercedes_benz,no
31276,6999,small car,2011,automatic,54,80000,diesel,smart,no
31277,4899,coupe,2001,manual,231,150000,petrol,bmw,no
31278,2450,bus,2004,manual,101,125000,petrol,opel,no
31279,2900,limousine,2005,manual,122,125000,petrol,chevrolet,no
31280,1750,limousine,1997,manual,101,150000,petrol,seat,no
31281,6666,limousine,2003,manual,190,150000,petrol,audi,no
31282,37500,cabrio,2009,automatic,310,70000,petrol,porsche,no
31283,6500,limousine,1999,automatic,286,150000,lpg,bmw,no
31284,5899,limousine,2002,automatic,224,150000,petrol,mercedes_benz,no
31285,600,small car,1996,manual,75,150000,petrol,fiat,no
31286,3900,station wagon,1997,automatic,140,150000,petrol,volkswagen,no
31287,2300,limousine,2005,manual,116,150000,diesel,toyota,no
31288,14900,limousine,2012,manual,116,70000,diesel,bmw,no
31289,2799,limousine,1979,automatic,286,150000,petrol,bmw,no
31290,2850,station wagon,2002,manual,131,150000,petrol,audi,yes
31291,6999,station wagon,2001,manual,193,125000,petrol,volkswagen,no
31292,700,station wagon,1995,manual,150,150000,petrol,bmw,no
31293,150,small car,1999,manual,55,150000,petrol,opel,yes
31294,21900,bus,2014,manual,116,40000,diesel,hyundai,no
31295,8480,limousine,2008,automatic,122,90000,petrol,bmw,no
31296,1600,bus,1999,manual,101,150000,petrol,mazda,no
31297,999,limousine,1989,manual,132,150000,petrol,mercedes_benz,no
31298,2400,limousine,2001,automatic,131,150000,petrol,audi,no
31299,999,limousine,1999,manual,75,150000,petrol,opel,no
31300,1699,coupe,2018,manual,82,150000,petrol,mercedes_benz,no
31301,7850,suv,1983,manual,75,10000,petrol,volkswagen,no
31302,3490,limousine,2001,automatic,200,150000,petrol,volvo,no
31303,1700,limousine,2002,manual,145,150000,petrol,ford,no
31304,2200,limousine,1984,manual,72,150000,diesel,mercedes_benz,no
31305,7900,small car,2010,manual,135,80000,petrol,fiat,no
31306,8800,coupe,2005,automatic,180,150000,petrol,audi,no
31307,3300,small car,2006,automatic,61,100000,petrol,smart,no
31308,2300,limousine,2001,manual,75,150000,lpg,volkswagen,no
31309,22300,station wagon,2015,manual,125,10000,petrol,audi,no
31310,1800,coupe,2017,manual,80,150000,petrol,ford,no
31311,9500,station wagon,2007,automatic,197,150000,diesel,bmw,no
31312,999,station wagon,1997,manual,110,150000,diesel,audi,yes
31313,17980,cabrio,2012,manual,105,20000,petrol,audi,no
31314,3900,limousine,1992,manual,132,150000,petrol,mercedes_benz,no
31315,4800,station wagon,2011,manual,85,30000,petrol,dacia,no
31316,750,small car,1994,manual,74,80000,petrol,toyota,no
31317,11750,limousine,2011,manual,140,100000,diesel,volkswagen,no
31318,1050,limousine,1999,manual,116,150000,petrol,opel,no
31319,4490,station wagon,2007,manual,109,150000,diesel,peugeot,no
31320,5799,coupe,2018,manual,60,125000,petrol,ford,no
31321,1150,small car,1999,automatic,54,150000,petrol,nissan,no
31322,5100,limousine,2003,manual,177,150000,diesel,mercedes_benz,no
31323,15500,suv,2009,manual,173,100000,diesel,renault,no
31324,7400,station wagon,2010,manual,170,60000,diesel,audi,yes
31325,550,bus,1998,manual,75,150000,petrol,renault,no
31326,2500,small car,2002,manual,60,125000,petrol,ford,no
31327,650,small car,1996,manual,75,125000,petrol,mitsubishi,no
31328,1599,limousine,2004,manual,170,150000,diesel,seat,yes
31329,1300,small car,2001,manual,75,150000,petrol,peugeot,yes
31330,1600,small car,2002,manual,58,125000,petrol,opel,no
31331,2600,station wagon,2001,manual,75,60000,petrol,peugeot,no
31332,3100,limousine,2002,automatic,170,150000,petrol,volvo,no
31333,4850,limousine,2001,automatic,143,150000,diesel,mercedes_benz,no
31334,650,small car,2000,manual,75,150000,petrol,daewoo,no
31335,3700,limousine,2001,automatic,125,70000,petrol,opel,no
31336,850,station wagon,1997,automatic,150,150000,petrol,bmw,no
31337,25500,bus,2010,manual,129,150000,diesel,mercedes_benz,no
31338,6000,limousine,2003,automatic,218,150000,diesel,bmw,no
31339,1050,coupe,2018,manual,45,150000,petrol,volkswagen,no
31340,10500,station wagon,2011,manual,170,150000,diesel,skoda,no
31341,900,cabrio,1995,manual,86,125000,petrol,fiat,no
31342,7300,coupe,2006,manual,116,150000,diesel,volkswagen,no
